Timestamp,SourceIP,DestURL,Action,ThreatCategory,BytesSent,BytesReceived,UserAgent,SourceUser,AppName
2026-01-28T15:36:41.792Z,56.173.7.110,https://update-win32.com/path/to/resource,Block,Spyware,481,12951,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36",finance_lead@tenex.com,Zoom
2026-01-28T15:38:04.792Z,51.242.36.155,https://unknown-host.xy/path/to/resource,Allow,None,4311,4595,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36",k.patel@tenex.com,Slack
2026-01-28T15:39:46.792Z,159.231.3.96,https://facebook.com/path/to/resource,Block,None,3312,5971,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36",intern_01@tenex.com,General Browsing
2026-01-28T15:40:08.792Z,151.8.13.217,https://salesforce.com/path/to/resource,Allow,None,4695,30119,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36",sysadmin@tenex.com,GitHub
2026-01-28T15:40:58.793Z,33.125.132.35,https://facebook.com/path/to/resource,Allow,None,3727,11298,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36",k.patel@tenex.com,Dropbox
2026-01-28T15:41:03.792Z,80.116.121.163,https://google.com/path/to/resource,Allow,None,1528,28218,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36",sysadmin@tenex.com,Zoom
2026-01-28T15:41:49.792Z,165.195.192.211,https://salesforce.com/path/to/resource,Block,Botnet,2404,11102,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36",k.patel@tenex.com,Dropbox
2026-01-28T15:43:15.792Z,109.191.49.56,https://unknown-host.xy/path/to/resource,Block,Botnet,1460,3802,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36",a.smith@tenex.com,General Browsing
2026-01-28T15:44:35.792Z,65.76.139.32,https://unknown-host.xy/path/to/resource,Allow,None,2091,23181,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36",sysadmin@tenex.com,Dropbox
2026-01-28T15:45:27.792Z,45.184.223.148,https://unknown-host.xy/path/to/resource,Block,Malware,910,13432,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36",k.patel@tenex.com,Salesforce
2026-01-28T15:45:47.793Z,144.129.255.173,https://salesforce.com/path/to/resource,Allow,None,1338,46115,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36",finance_lead@tenex.com,Salesforce
2026-01-28T15:46:41.792Z,19.172.207.40,https://salesforce.com/path/to/resource,Allow,None,2343,23564,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36",intern_01@tenex.com,Zoom
2026-01-28T15:47:03.792Z,131.210.221.90,https://unknown-host.xy/path/to/resource,Block,None,1138,10352,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36",k.patel@tenex.com,Dropbox
2026-01-28T15:47:06.792Z,156.21.73.45,https://unknown-host.xy/path/to/resource,Allow,None,4843,44518,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36",k.patel@tenex.com,Google Drive
2026-01-28T15:49:35.792Z,67.57.215.80,https://update-win32.com/path/to/resource,Block,Spyware,2690,11097,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36",m.chen@tenex.com,GitHub
2026-01-28T15:49:46.792Z,141.85.124.77,https://salesforce.com/path/to/resource,Block,Botnet,377,22461,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36",sysadmin@tenex.com,Salesforce
2026-01-28T15:50:11.792Z,144.56.147.185,https://update-win32.com/path/to/resource,Allow,None,2058,3853,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36",intern_01@tenex.com,Zoom
2026-01-28T15:50:54.792Z,32.99.212.212,https://github.com/path/to/resource,Block,None,4567,8966,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36",finance_lead@tenex.com,GitHub
2026-01-28T15:52:36.792Z,113.228.131.119,https://salesforce.com/path/to/resource,Block,Cryptomining,3788,42413,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36",a.smith@tenex.com,General Browsing
2026-01-28T15:54:03.792Z,32.167.120.160,https://github.com/path/to/resource,Allow,None,4938,611,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36",sysadmin@tenex.com,Google Drive
2026-01-28T15:55:59.793Z,126.37.48.162,https://update-win32.com/path/to/resource,Block,Botnet,3475,26857,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36",a.smith@tenex.com,Salesforce
2026-01-28T15:56:31.793Z,113.253.184.218,https://unknown-host.xy/path/to/resource,Allow,None,2127,36522,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36",j.doe@tenex.com,General Browsing
2026-01-28T15:56:35.792Z,59.209.149.65,https://unknown-host.xy/path/to/resource,Block,Botnet,2464,6979,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36",finance_lead@tenex.com,Dropbox
2026-01-28T15:57:21.792Z,148.47.135.232,https://google.com/path/to/resource,Allow,None,1124,28630,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36",intern_01@tenex.com,Slack
2026-01-28T15:59:45.792Z,115.154.1.108,https://update-win32.com/path/to/resource,Block,Spyware,4539,11442,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36",j.doe@tenex.com,General Browsing
2026-01-28T16:00:56.793Z,150.49.239.183,https://github.com/path/to/resource,Allow,None,2553,20668,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36",sysadmin@tenex.com,Dropbox
2026-01-28T16:01:19.793Z,94.73.95.245,https://update-win32.com/path/to/resource,Block,C2 Server,3775,38260,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36",intern_01@tenex.com,Google Drive
2026-01-28T16:01:43.792Z,124.198.7.104,https://github.com/path/to/resource,Block,Cryptomining,4702,39815,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36",sysadmin@tenex.com,Salesforce
2026-01-28T16:02:19.792Z,76.253.5.15,https://google.com/path/to/resource,Allow,None,4828,39818,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36",j.doe@tenex.com,Zoom
2026-01-28T16:04:40.792Z,157.169.60.135,https://github.com/path/to/resource,Block,Botnet,1206,41647,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36",intern_01@tenex.com,Google Drive
2026-01-28T16:04:52.792Z,30.201.20.115,https://salesforce.com/path/to/resource,Allow,None,2541,32276,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36",sysadmin@tenex.com,Dropbox
2026-01-28T16:07:23.792Z,20.1.39.89,https://salesforce.com/path/to/resource,Allow,None,2237,2345,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36",a.smith@tenex.com,Dropbox
2026-01-28T16:08:28.792Z,61.129.40.248,https://update-win32.com/path/to/resource,Allow,None,3192,20017,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36",k.patel@tenex.com,Salesforce
2026-01-28T16:12:05.792Z,123.13.168.53,https://update-win32.com/path/to/resource,Block,C2 Server,4129,10135,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36",sysadmin@tenex.com,Google Drive
2026-01-28T16:12:41.792Z,189.46.178.173,https://github.com/path/to/resource,Allow,None,4303,40167,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36",k.patel@tenex.com,GitHub
2026-01-28T16:19:22.792Z,26.197.173.135,https://github.com/path/to/resource,Block,Ransomware,1426,38406,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36",sysadmin@tenex.com,GitHub
2026-01-28T16:19:40.792Z,75.21.43.4,https://unknown-host.xy/path/to/resource,Block,Botnet,4343,37639,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36",intern_01@tenex.com,Salesforce
2026-01-28T16:20:12.792Z,30.32.100.243,https://unknown-host.xy/path/to/resource,Block,Phishing,4414,9730,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36",m.chen@tenex.com,GitHub
2026-01-28T16:23:23.792Z,148.213.33.141,https://unknown-host.xy/path/to/resource,Block,None,2564,1341,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36",sysadmin@tenex.com,Zoom
2026-01-28T16:23:51.792Z,153.137.138.168,https://unknown-host.xy/path/to/resource,Allow,None,4750,41261,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36",a.smith@tenex.com,Google Drive
2026-01-28T16:26:28.792Z,105.171.9.142,https://update-win32.com/path/to/resource,Block,Ransomware,4177,26707,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36",a.smith@tenex.com,Dropbox
2026-01-28T16:27:33.793Z,44.159.198.168,https://github.com/path/to/resource,Allow,None,373,34739,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36",sysadmin@tenex.com,Slack
2026-01-28T16:28:19.793Z,159.125.162.94,https://google.com/path/to/resource,Block,None,4250,24637,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36",finance_lead@tenex.com,Dropbox
2026-01-28T16:28:51.792Z,29.138.7.98,https://update-win32.com/path/to/resource,Allow,None,1963,28033,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36",intern_01@tenex.com,GitHub
2026-01-28T16:29:17.792Z,172.178.87.140,https://salesforce.com/path/to/resource,Allow,None,939,28631,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36",k.patel@tenex.com,Zoom
2026-01-28T16:29:25.792Z,144.6.32.87,https://facebook.com/path/to/resource,Block,Phishing,614,7988,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36",sysadmin@tenex.com,General Browsing
2026-01-28T16:29:57.792Z,11.123.170.138,https://salesforce.com/path/to/resource,Block,C2 Server,2972,45692,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36",m.chen@tenex.com,General Browsing
2026-01-28T16:30:18.792Z,186.2.127.43,https://salesforce.com/path/to/resource,Allow,None,1060,43998,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36",m.chen@tenex.com,Salesforce
2026-01-28T16:31:09.792Z,39.120.95.17,https://google.com/path/to/resource,Block,None,2004,33965,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36",k.patel@tenex.com,Zoom
2026-01-28T16:34:44.792Z,117.218.38.222,https://facebook.com/path/to/resource,Block,Phishing,192,30017,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36",sysadmin@tenex.com,Zoom
2026-01-28T16:34:46.793Z,162.244.200.36,http://update-win32.com/payload.exe,Block,Malware,374,0,"Mozilla/5.0 (Windows NT 10.0)",intern_01@tenex.com,General Browsing
2026-01-28T16:36:57.792Z,48.90.131.12,https://facebook.com/path/to/resource,Block,Ransomware,4918,17800,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36",m.chen@tenex.com,Zoom
2026-01-28T16:38:14.792Z,17.178.254.69,https://github.com/path/to/resource,Block,Malware,1123,38058,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36",a.smith@tenex.com,Zoom
2026-01-28T16:38:25.792Z,159.185.158.138,https://unknown-host.xy/path/to/resource,Block,Malware,2481,10142,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36",finance_lead@tenex.com,General Browsing
2026-01-28T16:38:56.792Z,91.174.52.205,https://facebook.com/path/to/resource,Block,Phishing,2686,8629,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36",intern_01@tenex.com,GitHub
2026-01-28T16:39:06.792Z,30.10.9.175,https://github.com/path/to/resource,Allow,None,272,19062,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36",j.doe@tenex.com,GitHub
2026-01-28T16:40:35.792Z,150.221.113.160,https://facebook.com/path/to/resource,Allow,None,4489,41660,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36",m.chen@tenex.com,Dropbox
2026-01-28T16:41:21.792Z,135.20.99.250,https://github.com/path/to/resource,Block,None,571,40525,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36",k.patel@tenex.com,General Browsing
2026-01-28T16:42:59.792Z,63.227.98.170,https://update-win32.com/path/to/resource,Block,Botnet,574,4776,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36",m.chen@tenex.com,Dropbox
2026-01-28T16:43:45.792Z,21.37.176.132,https://facebook.com/path/to/resource,Allow,None,3749,39842,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36",k.patel@tenex.com,Slack
2026-01-28T16:45:40.792Z,106.149.151.194,https://update-win32.com/path/to/resource,Allow,None,3674,33147,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36",sysadmin@tenex.com,Salesforce
2026-01-28T16:46:43.792Z,64.216.211.49,https://github.com/path/to/resource,Block,Cryptomining,4134,26024,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36",intern_01@tenex.com,Slack
2026-01-28T16:47:54.792Z,41.202.211.71,https://google.com/path/to/resource,Block,Spyware,2434,31166,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36",finance_lead@tenex.com,Dropbox
2026-01-28T16:48:05.792Z,123.156.237.129,https://google.com/path/to/resource,Allow,None,4662,41250,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36",sysadmin@tenex.com,Slack
2026-01-28T16:49:06.792Z,30.231.103.69,https://unknown-host.xy/path/to/resource,Allow,None,1683,2413,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36",k.patel@tenex.com,Dropbox
2026-01-28T16:56:45.792Z,120.46.253.212,https://salesforce.com/path/to/resource,Block,Cryptomining,1631,48361,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36",sysadmin@tenex.com,General Browsing
2026-01-28T17:00:04.792Z,68.51.18.26,https://salesforce.com/path/to/resource,Block,None,1061,32187,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36",intern_01@tenex.com,GitHub
2026-01-28T17:06:41.792Z,67.75.173.69,https://update-win32.com/path/to/resource,Block,Spyware,3023,43193,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36",finance_lead@tenex.com,Zoom
2026-01-28T17:06:47.792Z,157.17.197.100,https://github.com/path/to/resource,Block,Ransomware,4533,8205,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36",finance_lead@tenex.com,Dropbox
2026-01-28T17:07:38.792Z,71.193.109.96,https://update-win32.com/path/to/resource,Block,Ransomware,533,5322,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36",m.chen@tenex.com,Slack
2026-01-28T17:10:36.793Z,33.204.94.222,https://github.com/path/to/resource,Block,Malware,3427,25307,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36",intern_01@tenex.com,Dropbox
2026-01-28T17:10:50.793Z,109.106.251.175,https://google.com/path/to/resource,Allow,None,2565,14531,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36",m.chen@tenex.com,GitHub
2026-01-28T17:11:14.792Z,58.121.139.220,https://google.com/path/to/resource,Block,None,2637,22295,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36",k.patel@tenex.com,Salesforce
2026-01-28T17:11:32.792Z,125.82.95.230,https://google.com/path/to/resource,Allow,None,3352,17812,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36",a.smith@tenex.com,Zoom
2026-01-28T17:13:21.792Z,81.145.113.51,https://facebook.com/path/to/resource,Allow,None,460,1828,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36",m.chen@tenex.com,GitHub
2026-01-28T17:13:50.792Z,13.26.183.221,https://update-win32.com/path/to/resource,Block,Spyware,3453,42220,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36",j.doe@tenex.com,General Browsing
2026-01-28T17:14:25.792Z,96.44.198.174,https://salesforce.com/path/to/resource,Allow,None,1526,29441,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36",sysadmin@tenex.com,Dropbox
2026-01-28T17:16:52.792Z,184.57.214.125,https://salesforce.com/path/to/resource,Allow,None,2070,44401,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36",sysadmin@tenex.com,Zoom
2026-01-28T17:18:10.792Z,153.211.156.64,https://google.com/path/to/resource,Allow,None,1038,33520,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36",finance_lead@tenex.com,Salesforce
2026-01-28T17:18:14.793Z,54.230.201.29,http://update-win32.com/payload.exe,Block,Malware,320,0,"Mozilla/5.0 (Windows NT 10.0)",intern_01@tenex.com,General Browsing
2026-01-28T17:18:52.792Z,32.42.171.246,https://facebook.com/path/to/resource,Allow,None,1432,39428,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36",k.patel@tenex.com,Salesforce
2026-01-28T17:24:12.792Z,133.116.252.97,https://facebook.com/path/to/resource,Block,Malware,278,42322,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36",m.chen@tenex.com,Google Drive
2026-01-28T17:25:24.792Z,120.110.133.169,https://update-win32.com/path/to/resource,Block,Ransomware,4295,15748,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36",m.chen@tenex.com,Zoom
2026-01-28T17:25:38.792Z,89.187.28.133,https://update-win32.com/path/to/resource,Allow,None,436,1518,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36",finance_lead@tenex.com,Slack
2026-01-28T17:27:52.792Z,109.147.150.215,https://update-win32.com/path/to/resource,Allow,None,3071,36414,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36",sysadmin@tenex.com,Dropbox
2026-01-28T17:28:19.792Z,62.46.5.162,https://github.com/path/to/resource,Allow,None,4387,26164,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36",intern_01@tenex.com,GitHub
2026-01-28T17:29:34.792Z,70.94.210.191,https://update-win32.com/path/to/resource,Allow,None,4890,20436,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36",j.doe@tenex.com,Google Drive
2026-01-28T17:33:08.792Z,107.54.236.18,https://salesforce.com/path/to/resource,Block,Ransomware,3993,43665,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36",a.smith@tenex.com,Google Drive
2026-01-28T17:35:00.792Z,183.75.48.41,https://facebook.com/path/to/resource,Allow,None,564,28679,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36",finance_lead@tenex.com,Google Drive
2026-01-28T17:39:35.792Z,52.40.119.200,https://github.com/path/to/resource,Block,Ransomware,3290,9659,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36",k.patel@tenex.com,GitHub
2026-01-28T17:41:10.792Z,65.191.188.230,https://update-win32.com/path/to/resource,Allow,None,124,19329,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36",j.doe@tenex.com,Google Drive
2026-01-28T17:41:35.792Z,135.70.198.25,https://github.com/path/to/resource,Block,None,1054,42578,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36",intern_01@tenex.com,General Browsing
2026-01-28T17:42:03.792Z,191.57.135.67,https://google.com/path/to/resource,Block,None,3022,37848,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36",intern_01@tenex.com,GitHub
2026-01-28T17:42:46.792Z,116.220.215.223,https://facebook.com/path/to/resource,Allow,None,3463,26232,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36",intern_01@tenex.com,Slack
2026-01-28T17:46:11.792Z,144.30.95.119,https://update-win32.com/path/to/resource,Block,C2 Server,4910,3350,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36",intern_01@tenex.com,Salesforce
2026-01-28T17:48:34.793Z,117.150.128.183,https://github.com/path/to/resource,Allow,None,3792,18905,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36",k.patel@tenex.com,Slack
2026-01-28T17:49:26.792Z,112.173.191.17,https://github.com/path/to/resource,Allow,None,935,43646,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36",a.smith@tenex.com,Zoom
2026-01-28T17:49:29.793Z,52.40.47.169,https://salesforce.com/path/to/resource,Allow,None,150,20972,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36",finance_lead@tenex.com,Zoom
2026-01-28T17:49:41.792Z,116.3.144.214,https://unknown-host.xy/path/to/resource,Allow,None,774,34910,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36",j.doe@tenex.com,Google Drive
2026-01-28T17:49:43.793Z,137.222.133.233,https://google.com/path/to/resource,Block,Botnet,4669,9088,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36",j.doe@tenex.com,GitHub
2026-01-28T17:49:52.792Z,123.154.134.14,https://google.com/path/to/resource,Block,Spyware,1526,26987,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36",sysadmin@tenex.com,Google Drive
2026-01-28T17:50:41.792Z,25.210.98.141,https://update-win32.com/path/to/resource,Allow,None,2159,32647,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36",m.chen@tenex.com,GitHub
2026-01-28T17:51:52.793Z,180.207.35.230,https://unknown-host.xy/path/to/resource,Block,Spyware,3868,23263,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36",a.smith@tenex.com,Salesforce
2026-01-28T17:53:40.792Z,67.147.232.10,https://facebook.com/path/to/resource,Allow,None,324,21031,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36",finance_lead@tenex.com,Dropbox
2026-01-28T17:55:13.792Z,64.40.179.97,https://salesforce.com/path/to/resource,Allow,None,4529,16485,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36",a.smith@tenex.com,Zoom
2026-01-28T17:55:41.792Z,43.137.165.77,https://google.com/path/to/resource,Allow,None,1009,14486,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36",k.patel@tenex.com,Salesforce
2026-01-28T17:56:32.792Z,93.66.96.117,https://github.com/path/to/resource,Block,C2 Server,971,18511,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36",k.patel@tenex.com,Salesforce
2026-01-28T17:59:09.792Z,95.155.11.84,https://salesforce.com/path/to/resource,Allow,None,1518,4434,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36",intern_01@tenex.com,Slack
2026-01-28T17:59:22.793Z,143.135.151.26,https://google.com/path/to/resource,Allow,None,1421,3717,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36",a.smith@tenex.com,General Browsing
2026-01-28T17:59:41.792Z,173.173.227.76,https://github.com/path/to/resource,Block,None,3855,43782,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36",j.doe@tenex.com,Zoom
2026-01-28T18:01:50.792Z,132.108.177.178,https://unknown-host.xy/path/to/resource,Allow,None,2377,16126,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36",j.doe@tenex.com,Zoom
2026-01-28T18:02:15.792Z,148.129.117.118,https://unknown-host.xy/path/to/resource,Allow,None,4966,3633,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36",a.smith@tenex.com,GitHub
2026-01-28T18:06:44.792Z,101.219.106.158,https://google.com/path/to/resource,Block,Botnet,4794,46925,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36",sysadmin@tenex.com,GitHub
2026-01-28T18:06:53.792Z,54.139.156.222,https://update-win32.com/path/to/resource,Allow,None,2463,49506,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36",j.doe@tenex.com,Dropbox
2026-01-28T18:10:20.793Z,85.187.196.186,https://google.com/path/to/resource,Block,Ransomware,3441,26223,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36",k.patel@tenex.com,Google Drive
2026-01-28T18:10:43.792Z,20.213.130.56,https://salesforce.com/path/to/resource,Block,Phishing,2680,16256,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36",a.smith@tenex.com,GitHub
2026-01-28T18:11:39.792Z,83.135.71.39,https://github.com/path/to/resource,Block,C2 Server,4119,36179,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36",finance_lead@tenex.com,Salesforce
2026-01-28T18:11:39.792Z,135.74.206.128,https://google.com/path/to/resource,Block,None,4955,24595,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36",finance_lead@tenex.com,Zoom
2026-01-28T18:13:30.792Z,29.105.175.188,https://google.com/path/to/resource,Block,Ransomware,2847,17757,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36",sysadmin@tenex.com,Dropbox
2026-01-28T18:13:33.792Z,185.107.247.226,https://google.com/path/to/resource,Allow,None,3959,20077,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36",k.patel@tenex.com,Dropbox
2026-01-28T18:13:49.792Z,136.187.249.58,https://salesforce.com/path/to/resource,Allow,None,4134,32488,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36",sysadmin@tenex.com,Google Drive
